Date,Source,Site ID,POC,Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude,Pollutant
02/18/2025,AQS,60710026,1,0.5,ppm,6,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
02/19/2025,AQS,60710026,1,0.6,ppm,7,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
02/20/2025,AQS,60710026,1,0.6,ppm,7,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
02/21/2025,AQS,60710026,1,0.4,ppm,5,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
02/22/2025,AQS,60710026,1,0.5,ppm,6,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
02/23/2025,AQS,60710026,1,0.6,ppm,7,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
02/24/2025,AQS,60710026,1,0.6,ppm,7,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
02/25/2025,AQS,60710026,1,0.8,ppm,9,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
02/26/2025,AQS,60710026,1,0.7,ppm,8,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
02/27/2025,AQS,60710026,1,0.2,ppm,2,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
02/28/2025,AQS,60710026,1,0.5,ppm,6,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/01/2025,AQS,60710026,1,0.4,ppm,5,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/02/2025,AQS,60710026,1,0.3,ppm,3,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/03/2025,AQS,60710026,1,0.3,ppm,3,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/04/2025,AQS,60710026,1,0.4,ppm,5,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/05/2025,AQS,60710026,1,0.6,ppm,7,Ontario Near Road (Etiwanda),18,75.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/06/2025,AQS,60710026,1,0.3,ppm,3,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/07/2025,AQS,60710026,1,0.4,ppm,5,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/08/2025,AQS,60710026,1,0.5,ppm,6,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/09/2025,AQS,60710026,1,0.5,ppm,6,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/10/2025,AQS,60710026,1,0.5,ppm,6,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/11/2025,AQS,60710026,1,0.4,ppm,5,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/12/2025,AQS,60710026,1,0.3,ppm,3,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/13/2025,AQS,60710026,1,0.3,ppm,3,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/14/2025,AQS,60710026,1,0.4,ppm,5,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/15/2025,AQS,60710026,1,0.4,ppm,5,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/16/2025,AQS,60710026,1,0.4,ppm,5,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/17/2025,AQS,60710026,1,0.6,ppm,7,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/18/2025,AQS,60710026,1,0.4,ppm,5,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/19/2025,AQS,60710026,1,0.6,ppm,7,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/20/2025,AQS,60710026,1,0.5,ppm,6,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/21/2025,AQS,60710026,1,0.6,ppm,7,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
03/22/2025,AQS,60710026,1,0.5,ppm,6,Ontario Near Road (Etiwanda),24,100.0,42101,Carbon monoxide,158,40140,"Riverside-San Bernardino-Ontario, CA",6,California,71,San Bernardino,34.0681200008759,-117.52579,CO
